config_id,dataset_type,dataset_label,network_name,featurized_sigma_c,model_name,num_layers,hidden,gcn_skip,dropout,epochs,lr,ortho_regularization,link_pred_regularization,entropy_regularization,mu,sigma_c,min_community,graph_seed,num_nodes,num_edges,feature_dim,training_repeat,ECS,NMI,n_true_clusters,n_pred_clusters,cluster_ratio,last_loss,elapsed_time_sec
22,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.005,0.5,,,,,,,4039,88234,64,1,0.6966840536086346,0.8842958906755302,16,16,1.0,-0.7901880145072937,7.327356338500977
22,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.005,0.5,,,,,,,4039,88234,64,2,0.7149780691113694,0.8978988381898191,16,16,1.0,-0.7475029826164246,7.659878730773926
22,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.005,0.5,,,,,,,4039,88234,64,3,0.6968310160008269,0.8938216172161052,16,16,1.0,-0.7721953392028809,7.333565950393677
23,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.005,0.75,,,,,,,4039,88234,64,1,0.625781579754733,0.8685447780207216,16,16,1.0,-0.7246751189231873,7.310729265213013
23,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.005,0.75,,,,,,,4039,88234,64,2,0.6430558903663722,0.8700915858156809,16,16,1.0,-0.7142977714538574,7.279599666595459
23,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.005,0.75,,,,,,,4039,88234,64,3,0.7034960543288892,0.8937325813110057,16,16,1.0,-0.7380601167678833,7.289008855819702
24,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.005,1.0,,,,,,,4039,88234,64,1,0.648575518101117,0.8695553428424185,16,16,1.0,-0.6947193145751953,7.2942469120025635
24,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.005,1.0,,,,,,,4039,88234,64,2,0.6627758788899146,0.8713847806231712,16,16,1.0,-0.6942264437675476,7.276388168334961
24,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.005,1.0,,,,,,,4039,88234,64,3,0.6416224498015066,0.8628735445888971,16,16,1.0,-0.6894868016242981,7.269582033157349
25,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.01,0.5,,,,,,,4039,88234,64,1,0.6964621245498136,0.8881199611295996,16,16,1.0,-0.794175386428833,7.449476957321167
25,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.01,0.5,,,,,,,4039,88234,64,2,0.6817095941954058,0.8746638253292025,16,16,1.0,-0.7928006052970886,7.304688215255737
25,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.01,0.5,,,,,,,4039,88234,64,3,0.6632473483813358,0.8758774357103292,16,16,1.0,-0.7860757112503052,7.287581920623779
26,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.01,0.75,,,,,,,4039,88234,64,1,0.6306299724280947,0.8636865194310209,16,16,1.0,-0.7518078088760376,7.289006233215332
26,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.01,0.75,,,,,,,4039,88234,64,2,0.6513344773391262,0.8694521850648643,16,16,1.0,-0.7670027017593384,7.282163858413696
26,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.01,0.75,,,,,,,4039,88234,64,3,0.6304503875837766,0.8673810629937705,16,16,1.0,-0.7419129610061646,7.289481163024902
27,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.01,1.0,,,,,,,4039,88234,64,1,0.6420982809124177,0.8707828831622928,16,16,1.0,-0.7166979312896729,7.281888008117676
27,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.01,1.0,,,,,,,4039,88234,64,2,0.6236548984687713,0.8669113928993998,16,16,1.0,-0.7091823816299438,7.264466047286987
27,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,200,0.01,1.0,,,,,,,4039,88234,64,3,0.6799994610847369,0.877744575108248,16,16,1.0,-0.7102428674697876,7.460438966751099
28,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.001,0.5,,,,,,,4039,88234,64,1,0.7757762023687662,0.9144316013818565,16,16,1.0,-0.7626585960388184,18.102555990219116
28,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.001,0.5,,,,,,,4039,88234,64,2,0.7986636536106586,0.9214393300063127,16,16,1.0,-0.7665066719055176,18.066190242767334
28,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.001,0.5,,,,,,,4039,88234,64,3,0.7756519487410202,0.9082336675182369,16,16,1.0,-0.7764003872871399,18.09457302093506
29,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.001,0.75,,,,,,,4039,88234,64,1,0.6805984686968127,0.8832518194204823,16,16,1.0,-0.7130712270736694,18.041359901428223
29,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.001,0.75,,,,,,,4039,88234,64,2,0.6988665386324028,0.8827559430637083,16,16,1.0,-0.7322957515716553,18.121158123016357
29,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.001,0.75,,,,,,,4039,88234,64,3,0.7188563002757234,0.8926565432430585,16,16,1.0,-0.7255653142929077,18.100597143173218
30,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.001,1.0,,,,,,,4039,88234,64,1,0.6889355599437464,0.879857320875064,16,16,1.0,-0.668668270111084,18.229071140289307
30,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.001,1.0,,,,,,,4039,88234,64,2,0.7011034880915239,0.8920424852045364,16,16,1.0,-0.714069664478302,18.179352045059204
30,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.001,1.0,,,,,,,4039,88234,64,3,0.71302299394788,0.8887869859132278,16,16,1.0,-0.6868467330932617,18.297279834747314
31,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.005,0.5,,,,,,,4039,88234,64,1,0.6633279516081957,0.8616438310565985,16,16,1.0,-0.8235165476799011,18.175145149230957
31,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.005,0.5,,,,,,,4039,88234,64,2,0.6547264116212664,0.8609251179218284,16,16,1.0,-0.8221004009246826,18.092401027679443
31,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.005,0.5,,,,,,,4039,88234,64,3,0.6468007253855406,0.8655468098905894,16,16,1.0,-0.8259283900260925,18.420876026153564
32,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.005,0.75,,,,,,,4039,88234,64,1,0.6349433589792239,0.8624095440305226,16,16,1.0,-0.7877640724182129,18.250713109970093
32,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.005,0.75,,,,,,,4039,88234,64,2,0.6893326402827512,0.8735890398998507,16,16,1.0,-0.7842371463775635,17.99828004837036
32,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.005,0.75,,,,,,,4039,88234,64,3,0.6586070787141609,0.8592656709411904,16,16,1.0,-0.7835809588432312,17.933758020401
33,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.005,1.0,,,,,,,4039,88234,64,1,0.6298396631413118,0.8537558700922644,16,16,1.0,-0.7624472379684448,18.200721740722656
33,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.005,1.0,,,,,,,4039,88234,64,2,0.6537075509914726,0.8630432044565589,16,16,1.0,-0.7396076917648315,18.8277850151062
33,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.005,1.0,,,,,,,4039,88234,64,3,0.6313152171359857,0.852998340406968,16,16,1.0,-0.7334609031677246,18.250705003738403
34,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.01,0.5,,,,,,,4039,88234,64,1,0.6273642965331111,0.8678952006019605,16,16,1.0,-0.8143331408500671,17.999740839004517
34,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.01,0.5,,,,,,,4039,88234,64,2,0.6225967781652384,0.8553004377040923,16,16,1.0,-0.8350567817687988,17.999349117279053
34,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.01,0.5,,,,,,,4039,88234,64,3,0.6544050588308047,0.8658817195822873,16,16,1.0,-0.8136723637580872,17.900323152542114
35,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.01,0.75,,,,,,,4039,88234,64,1,0.623552127834414,0.8602567328121343,16,16,1.0,-0.787155270576477,18.011209964752197
35,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.01,0.75,,,,,,,4039,88234,64,2,0.5936179544326794,0.8508872083765652,16,16,1.0,-0.7723365426063538,18.097457885742188
35,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.01,0.75,,,,,,,4039,88234,64,3,0.6035938024515259,0.8587012718361764,16,16,1.0,-0.7820050716400146,18.275946140289307
36,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.01,1.0,,,,,,,4039,88234,64,1,0.6595854460328383,0.8638175942735188,16,16,1.0,-0.7324502468109131,18.09722375869751
36,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.01,1.0,,,,,,,4039,88234,64,2,0.625434155721292,0.8530049320391521,16,16,1.0,-0.7674731016159058,17.993661880493164
36,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.2,500,0.01,1.0,,,,,,,4039,88234,64,3,0.6291918012409028,0.8401949837783652,16,16,1.0,-0.7418102025985718,18.194978952407837
37,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.5,200,0.001,0.5,,,,,,,4039,88234,64,1,0.8745109075947617,0.9546989713641543,16,12,0.75,-0.6290372610092163,7.2752649784088135
37,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.5,200,0.001,0.5,,,,,,,4039,88234,64,2,0.8783992188371572,0.9578004921454397,16,15,0.9375,-0.6991407871246338,7.248409986495972
37,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.5,200,0.001,0.5,,,,,,,4039,88234,64,3,0.9236579723410515,0.9703163261179252,16,15,0.9375,-0.692679762840271,7.245038986206055
38,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.5,200,0.001,0.75,,,,,,,4039,88234,64,1,0.8555707712760541,0.9479158245460029,16,16,1.0,-0.6570121645927429,7.258920192718506
38,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.5,200,0.001,0.75,,,,,,,4039,88234,64,2,0.7955346354358493,0.9261430200734124,16,16,1.0,-0.6631492972373962,7.204653024673462
38,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.5,200,0.001,0.75,,,,,,,4039,88234,64,3,0.9135475309612644,0.9600292059148599,16,16,1.0,-0.6750936508178711,7.395442008972168
39,real,real_Facebook_featurized_sigma5.0,Facebook,5.0,mincut,1,64,False,0.5,200,0.001,1.0,,,,,,,4039,88234,64,1,0.8720939615585034,0.9458776168867579,16,16,1.0,-0.6627110242843628,7.234640836715698
