config_id,dataset_type,dataset_label,network_name,featurized_sigma_c,model_name,num_layers,hidden,gcn_skip,dropout,epochs,lr,ortho_regularization,link_pred_regularization,entropy_regularization,mu,sigma_c,min_community,graph_seed,num_nodes,num_edges,feature_dim,training_repeat,ECS,NMI,n_true_clusters,n_pred_clusters,cluster_ratio,last_loss,elapsed_time_sec
29,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.01,0.5,,,,,,,2405,11596,4973,1,0.17312176461206683,0.2106478725747202,58,3,0.05172413793103448,-0.3053702116012573,2.2386398315429688
29,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.01,0.5,,,,,,,2405,11596,4973,2,0.09336629769062198,0.0,58,1,0.017241379310344827,-0.340948224067688,2.2331619262695312
29,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.01,0.5,,,,,,,2405,11596,4973,3,0.22827930178089534,0.39422879954493023,58,7,0.1206896551724138,-0.25894635915756226,2.1707088947296143
30,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.01,1.0,,,,,,,2405,11596,4973,1,0.177127886594421,0.2313296976338439,58,4,0.06896551724137931,0.35018378496170044,2.154886245727539
30,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.01,1.0,,,,,,,2405,11596,4973,2,0.27962230342296446,0.5413370617859945,58,35,0.603448275862069,0.20024389028549194,2.245429754257202
30,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,200,0.01,1.0,,,,,,,2405,11596,4973,3,0.26663614752850745,0.5092902246109624,58,35,0.603448275862069,0.2437456250190735,2.2314469814300537
31,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.001,0.5,,,,,,,2405,11596,4973,1,0.16221584360072722,0.4846512793353803,58,58,1.0,-0.6733886003494263,5.424944877624512
31,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.001,0.5,,,,,,,2405,11596,4973,2,0.19085644433023344,0.5077908404204169,58,58,1.0,-0.676275908946991,5.476654052734375
31,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.001,0.5,,,,,,,2405,11596,4973,3,0.17776449193576327,0.5060711865297414,58,58,1.0,-0.6783912181854248,5.386764049530029
32,real,real_Wiki_original_features_consensus,Wiki,,mincut,1,64,False,0.5,500,0.001,1.0,,,,,,,2405,11596,4973,1,0.15245084723035562,0.5097629197488316,58,58,1.0,-0.6247419714927673,5.454820871353149
